territory,gender,birthdate,ypc,current_premium,indicated_premium,selected_premium,underlying_premium,fixed_expenses,underlying_total_premium,cgr_factor,cgr
876,F,8/21/1967,5,837.08,981.13,876.40,896.08,81.17,977.25,0.89,M3R
876,M,2/2/1968,5,653.44,999.76,685.96,581.19,81.17,662.36,1.04,S0J
876,F,2/19/1968,5,361.57,497.43,378.90,233.63,147.58,381.21,0.99,Z20
876,M,2/21/1968,5,1284.66,1033.65,1284.19,1339.18,153.42,1492.60,0.84,1NJ
876,M,2/28/1968,5,1051.03,1486.70,1100.23,1031.25,180.48,1211.73,0.89,Y5U
876,M,2/29/1968,5,767.72,990.91,804.41,643.63,137.97,781.60,1.04,146
876,M,6/28/1968,5,448.89,482.25,470.77,276.33,175.98,452.31,1.07,BA2
876,M,7/1/1968,5,682.44,674.32,682.16,655.15,128.97,784.12,0.84,1NJ
876,F,7/22/1968,5,713.87,731.68,731.12,635.04,147.58,782.62,0.92,KG4
876,M,10/3/1968,5,685.45,626.76,685.09,602.94,175.98,778.92,0.84,1NJ
876,M,10/14/1968,5,851.48,615.89,848.65,913.46,81.17,994.63,0.84,INZ
876,M,11/20/1968,5,399.66,744.27,419.08,376.99,81.17,458.16,0.90,3MQ
876,M,12/25/1968,5,719.66,841.13,755.41,688.86,137.97,826.83,0.90,3MQ
876,F,1/5/1969,5,808.68,761.76,806.20,715.22,171.48,886.70,0.89,M3R
876,M,6/29/1969,5,599.18,606.56,605.67,556.19,128.97,685.16,0.86,GLN
876,M,8/4/1969,5,443.58,418.40,442.01,429.47,81.17,510.64,0.84,INZ
876,M,8/7/1969,5,687.83,635.78,685.58,645.32,137.97,783.29,0.85,N9O
876,M,8/22/1969,5,898.92,1099.65,942.18,907.27,128.97,1036.24,0.90,3MQ
876,F,8/24/1969,5,855.31,934.77,898.01,801.55,175.98,977.53,0.90,BSK
876,F,10/15/1969,5,2506.61,3517.86,2996.63,2396.67,227.98,2624.65,1.16,QB0
876,F,1/28/1970,5,1117.27,1944.00,1168.67,981.03,152.87,1133.90,1.04,146
876,M,4/21/1970,5,1151.55,1687.08,1204.98,1251.12,94.67,1345.79,0.89,M3R
876,F,4/26/1970,5,414.31,412.02,413.39,313.24,147.58,460.82,0.85,N9O
876,F,5/25/1970,5,1726.80,1867.30,1805.88,1490.67,254.68,1745.35,1.04,S0J
876,F,9/9/1970,5,1324.63,1881.82,1390.74,1393.87,147.58,1541.45,0.89,Y5U
876,F,11/1/1970,5,1107.72,1207.92,1162.04,1043.88,81.17,1125.05,1.04,146
876,M,11/16/1970,5,800.29,1007.21,837.93,794.91,128.97,923.88,0.89,Y5U
876,F,1/17/1971,5,686.62,754.67,720.47,591.39,105.07,696.46,1.04,S0J
876,M,3/21/1971,5,533.20,695.42,558.08,361.75,175.98,537.73,1.06,3YN
876,M,5/16/1971,5,478.76,411.64,478.38,329.09,175.98,505.07,0.92,KG4
876,M,8/27/1971,5,712.57,649.75,712.57,579.89,195.38,775.27,0.89,Y5U
876,M,9/27/1971,5,753.72,930.66,790.82,738.40,128.97,867.37,0.90,3MQ
876,M,11/7/1971,5,828.53,1387.78,869.14,663.80,171.48,835.28,1.05,JDN
876,M,11/11/1971,5,1515.11,1929.84,1589.04,1547.48,208.88,1756.36,0.89,Y5U
876,M,12/6/1971,5,694.63,674.33,694.14,580.03,204.38,784.41,0.84,1NJ
876,F,5/6/1972,5,1013.77,1350.84,1064.08,969.18,195.38,1164.56,0.90,3MQ
876,M,5/26/1972,5,651.78,611.44,651.52,540.21,195.38,735.59,0.84,1NJ
876,M,7/14/1972,5,1317.93,1680.20,1380.45,1166.99,166.08,1333.07,1.04,S0J
876,F,12/13/1972,5,589.53,670.83,616.80,523.49,147.58,671.07,0.90,3MQ
876,F,2/6/1973,5,877.18,1205.08,919.28,865.25,147.58,1012.83,0.89,Y5U
876,M,3/11/1973,5,588.35,567.21,586.78,520.15,147.58,667.73,0.84,1NJ
876,M,6/8/1973,5,566.60,855.13,594.17,501.43,137.97,639.40,0.91,JRZ
876,M,7/1/1973,5,733.59,1068.61,769.66,633.15,114.07,747.22,1.04,146
876,F,7/24/1973,5,919.03,868.51,916.39,881.25,175.98,1057.23,0.84,INZ
876,M,11/15/1973,5,856.84,779.26,856.42,855.44,134.11,989.55,0.84,1NJ
876,M,12/20/1973,5,1007.55,1246.99,1055.35,936.93,123.07,1060.00,1.00,XHZ
876,M,1/5/1974,5,1270.92,1050.40,1267.96,1333.49,147.58,1481.07,0.84,INZ
876,F,1/14/1974,5,2797.52,2707.34,2787.29,3029.47,241.97,3271.44,0.84,INZ
876,M,1/18/1974,5,767.72,602.48,767.66,768.01,119.17,887.18,0.84,1NJ
876,M,4/16/1974,5,752.74,620.32,750.47,660.68,195.38,856.06,0.84,INZ
876,F,12/7/1974,5,668.69,671.99,670.50,549.29,204.38,753.67,0.85,N9O
876,M,12/7/1974,5,1022.60,1504.25,1071.56,1041.50,142.67,1184.17,0.89,Y5U
876,M,12/24/1974,5,467.00,852.77,489.94,327.37,147.58,474.95,1.05,DGY
876,M,3/24/1975,5,1079.30,745.56,1077.48,1022.43,137.97,1160.40,0.92,KG4
876,M,7/14/1975,5,695.71,1296.65,730.20,598.25,128.97,727.22,1.00,7F7
876,M,8/4/1975,5,493.65,684.81,517.99,345.43,175.98,521.41,0.99,Z20
876,F,8/11/1975,5,1215.31,761.50,1211.34,1232.30,175.98,1408.28,0.84,INZ
876,M,8/17/1975,5,1280.96,1245.78,1275.95,1294.20,188.58,1482.78,0.84,INZ
876,M,12/12/1975,5,772.16,786.39,783.97,704.67,173.98,878.65,0.87,0C3
876,F,3/25/1976,5,681.72,941.93,713.84,518.61,171.48,690.09,1.05,DGY
876,F,4/7/1976,5,987.44,826.32,984.61,996.24,147.58,1143.82,0.84,INZ
876,F,4/14/1976,5,995.10,1013.07,1011.65,974.13,172.58,1146.71,0.86,5MQ
876,F,5/12/1976,5,807.88,679.48,806.33,662.81,156.58,819.39,0.98,0UZ
876,F,9/18/1976,5,1125.19,1138.38,1135.52,1096.92,195.38,1292.30,0.86,GLN
876,M,2/2/1977,5,989.43,504.47,989.27,921.76,81.17,1002.93,0.99,XHO
876,F,2/25/1977,5,732.59,822.84,768.95,693.24,147.58,840.82,0.90,3MQ
876,F,4/9/1977,5,681.65,665.80,679.40,582.70,189.82,772.52,0.84,INZ
876,M,5/9/1977,5,1296.50,1467.56,1356.05,1246.44,244.38,1490.82,0.89,Y5U
876,M,8/29/1977,5,515.04,529.60,528.88,413.01,107.57,520.58,1.02,ZHK
876,M,12/23/1977,5,778.11,650.64,776.17,748.15,147.58,895.73,0.84,INZ
876,F,1/20/1978,5,22.48,21.48,22.41,26.67,0.00,26.67,0.84,INZ
876,M,3/23/1978,5,641.28,671.91,671.46,537.08,147.58,684.66,0.98,KON
876,F,5/21/1978,5,652.02,545.43,651.63,596.95,147.58,744.53,0.84,1NJ
876,M,7/21/1978,5,433.07,803.23,454.60,309.64,171.48,481.12,0.91,LCA
876,F,12/29/1978,5,428.33,350.60,428.15,326.95,152.08,479.03,0.84,1NJ
876,F,8/1/1979,5,592.20,605.18,603.09,518.42,152.08,670.50,0.87,UHN
876,M,9/3/1979,5,750.58,711.19,749.00,635.65,128.97,764.62,0.98,KON
876,F,10/13/1979,5,756.61,716.11,755.27,661.32,147.58,808.90,0.92,KG4
876,M,10/19/1979,5,672.24,702.44,700.77,694.72,81.17,775.89,0.89,Y5U
876,M,10/30/1979,5,762.26,742.02,761.98,671.03,195.38,866.41,0.84,1NJ
876,F,11/28/1979,5,565.48,510.67,565.02,458.45,175.98,634.43,0.85,N9O
876,M,5/26/1980,5,471.32,440.04,470.91,336.76,152.08,488.84,0.95,R2I
876,M,7/12/1980,5,1056.89,915.70,1055.75,893.00,175.98,1068.98,0.99,XHO
876,M,9/7/1980,5,700.49,766.96,734.35,610.06,173.77,783.83,0.92,KG4
876,M,10/24/1980,5,795.74,1023.93,832.31,724.65,128.97,853.62,0.97,QN5
876,F,1/2/1981,5,407.58,728.11,427.82,386.75,81.17,467.92,0.90,3MQ
876,M,1/22/1981,5,747.60,1004.21,784.96,711.11,147.58,858.69,0.90,3MQ
876,M,2/24/1981,5,456.92,431.75,456.40,365.74,147.58,513.32,0.84,1NJ
876,M,6/24/1981,5,1305.35,1042.95,1301.65,1373.59,147.58,1521.17,0.84,INZ
876,M,8/5/1981,5,987.93,1308.32,1035.38,906.58,222.79,1129.37,0.90,3MQ
876,F,12/23/1982,5,451.45,518.45,473.45,359.96,147.58,507.54,0.91,D7G
876,M,5/29/1983,5,1266.27,1345.00,1326.03,1252.58,208.88,1461.46,0.89,Y5U
876,M,8/27/1983,5,876.77,1176.91,917.40,704.17,180.98,885.15,1.05,DGY
876,F,1/6/1984,5,636.19,886.00,667.34,550.47,171.48,721.95,0.90,BSK
876,M,3/31/1984,5,592.69,612.47,612.18,478.78,152.08,630.86,0.96,MPY
876,M,4/19/1984,5,663.23,699.15,693.86,522.36,147.58,669.94,1.05,DGY
876,M,5/8/1984,5,870.47,1417.30,913.50,683.27,195.38,878.65,1.05,JDN
876,M,10/12/1984,5,254.32,258.83,258.48,123.73,147.58,271.31,0.90,3MQ
876,F,3/24/1985,5,304.44,343.64,319.24,185.88,147.58,333.46,0.92,LZA
876,M,12/13/1985,5,564.55,1030.77,590.86,465.57,171.48,637.05,0.90,BSK
876,F,12/30/1985,5,488.38,1013.30,511.25,370.35,175.98,546.33,0.91,D7G
876,M,9/10/1986,5,640.11,765.78,670.39,583.28,147.58,730.86,0.90,3MQ
876,M,9/29/1986,5,1255.97,1858.47,1314.17,1077.98,192.42,1270.40,1.04,S0J
876,M,1/25/1987,5,337.44,378.42,353.64,224.25,147.58,371.83,0.92,KG4
876,F,6/4/1987,5,613.13,1533.47,643.34,517.27,105.07,622.34,1.04,S0J
876,M,6/4/1988,5,805.41,1050.03,841.91,857.22,81.17,938.39,0.89,M3R
876,M,6/9/1988,5,855.06,678.37,851.82,906.52,90.17,996.69,0.84,INZ
876,F,3/15/1989,5,556.55,777.38,583.46,442.05,183.28,625.33,0.91,D7G
876,M,6/17/1989,5,896.55,1205.90,939.17,887.56,147.58,1035.14,0.89,Y5U
876,M,10/14/1991,5,709.32,1367.18,742.78,603.02,154.58,757.60,0.98,KON
877,M,4/27/1927,0,481.58,830.60,504.48,328.07,171.48,499.55,1.02,YNG
877,M,12/17/1946,0,2850.21,1740.86,2846.47,2724.33,81.17,2805.50,1.02,YNG
877,F,10/4/1955,0,866.08,1181.65,909.35,706.99,147.58,854.57,1.08,QLV
877,F,4/1/1956,0,876.58,1024.28,918.71,680.50,185.48,865.98,1.08,QLV
877,M,1/1/1957,0,755.47,671.52,755.08,690.88,81.17,772.05,0.98,KON
877,M,5/6/1957,0,712.04,332.98,711.53,551.16,152.08,703.24,1.02,YNG
877,M,12/28/1958,0,1126.25,899.91,1121.60,1003.79,175.98,1179.77,0.94,CBY
877,F,5/28/1961,0,624.81,649.55,649.20,493.87,195.38,689.25,0.92,KG4
877,M,3/12/1963,0,1149.18,1528.73,1202.26,1167.28,134.97,1302.25,0.91,LCA
877,M,8/12/1963,0,2897.66,4000.93,3472.25,3237.81,86.17,3323.98,1.05,DGY
877,M,8/19/1964,0,904.13,648.17,900.80,737.63,152.08,889.71,1.02,YNG
877,F,7/12/1965,0,581.57,905.16,608.72,480.10,114.07,594.17,1.03,OUF
877,M,9/28/1965,0,1869.91,1938.01,1936.35,1639.73,204.38,1844.11,1.06,3YN
877,M,5/14/1967,0,1584.52,1098.33,1581.43,1469.17,90.17,1559.34,1.02,YNG
877,M,12/25/1967,0,1271.59,2244.60,1330.56,1143.82,152.08,1295.90,1.03,OUF
877,M,11/5/1968,0,911.08,1344.28,952.72,794.56,105.07,899.63,1.07,BA2
877,M,1/1/1969,0,749.22,1079.71,784.78,700.40,137.97,838.37,0.92,LZA
877,M,6/14/1970,0,1006.78,1138.70,1053.42,1037.20,105.07,1142.27,0.91,LCA
877,F,11/25/1970,0,1072.99,1392.03,1124.95,1141.57,81.17,1222.74,0.91,LCA
877,M,6/30/1971,0,408.39,447.01,428.70,267.48,147.58,415.06,1.05,JDN
877,M,8/30/1971,0,941.92,958.56,957.94,958.01,90.67,1048.68,0.91,D7G
877,M,10/1/1971,0,1131.92,998.29,1128.46,1209.84,81.17,1291.01,0.87,0C3
877,M,10/30/1971,0,497.40,540.01,520.60,364.87,152.08,516.95,1.01,W5X
877,M,11/16/1971,0,1361.22,1516.38,1425.98,1183.99,156.58,1340.57,1.07,FKQ
877,F,12/23/1971,0,514.64,376.83,514.32,356.87,152.08,508.95,1.02,YNG
877,M,1/9/1972,0,653.10,665.79,664.43,536.88,175.98,712.86,0.91,JRZ
877,M,7/31/1972,0,1450.88,1092.11,1450.43,1465.27,150.08,1615.35,0.89,M3R
877,F,10/30/1973,0,2135.75,2908.32,2557.59,2241.99,189.48,2431.47,1.06,3YN
877,M,1/2/1974,0,488.42,577.54,511.18,349.41,147.58,496.99,1.04,S0J
877,F,10/13/1974,0,776.64,887.94,814.65,589.80,175.98,765.78,1.08,4ZR
877,F,5/2/1975,0,1004.51,949.45,1001.28,827.26,161.58,988.84,1.02,YNG
877,M,7/13/1975,0,723.52,751.91,749.26,630.11,175.98,806.09,0.91,JRZ
877,F,9/15/1976,0,814.06,798.88,813.43,682.62,147.58,830.20,0.98,KON
877,F,10/20/1976,0,962.21,899.04,959.74,918.23,164.88,1083.11,0.87,0C3
877,M,12/28/1976,0,688.81,494.68,687.53,623.75,147.58,771.33,0.87,0C3
877,M,10/3/1977,0,1252.94,1166.38,1251.10,1131.32,147.58,1278.90,0.98,KON
877,M,12/3/1977,0,881.24,1145.34,922.33,817.12,171.48,988.60,0.92,KG4
877,M,2/20/1979,0,418.44,472.27,438.10,306.65,152.08,458.73,0.93,QHK
877,F,1/31/1980,0,703.52,890.58,737.29,678.22,114.07,792.29,0.92,KG4
877,F,3/16/1980,0,483.43,634.40,506.66,378.27,152.08,530.35,0.94,3MY
877,F,12/17/1980,0,973.97,819.31,970.56,810.79,147.58,958.37,1.02,YNG
877,M,1/27/1981,0,892.64,824.95,890.80,858.57,147.58,1006.15,0.87,0C3
877,M,5/10/1981,0,1477.29,572.30,1474.26,1298.16,156.58,1454.74,1.02,YNG
877,M,9/7/1981,0,2634.18,2436.58,2627.60,2421.11,170.08,2591.19,1.02,YNG
877,F,1/15/1982,0,1177.22,1264.46,1233.24,1081.16,152.08,1233.24,1.00,FSI
877,M,2/2/1982,0,647.76,566.24,646.47,576.32,147.58,723.90,0.87,0C3
877,M,4/10/1982,0,1082.59,1649.42,1134.09,964.57,105.07,1069.64,1.07,BA2
877,F,9/22/1982,0,1425.26,1468.70,1466.79,1471.80,147.58,1619.38,0.90,3MQ
877,M,1/29/1983,0,914.97,1157.98,958.47,842.58,94.67,937.25,1.03,YNT
877,M,2/13/1983,0,1195.28,987.93,1192.48,1179.47,171.48,1350.95,0.87,0C3
877,M,5/13/1983,0,975.99,490.60,974.04,949.53,152.08,1101.61,0.87,0C3
877,F,2/5/1984,0,529.16,491.69,529.14,429.95,147.58,577.53,0.89,M3R
877,M,2/23/1984,0,1259.84,1274.35,1271.37,1354.56,81.17,1435.73,0.88,MXU
877,M,6/21/1984,0,1912.08,3743.37,2006.57,1845.49,161.08,2006.57,1.00,FSI
877,F,8/18/1984,0,592.66,987.64,621.87,416.99,168.08,585.07,1.09,7O9
877,F,10/2/1984,0,1181.80,2105.80,1235.42,1160.01,81.17,1241.18,1.00,XHZ
877,F,10/17/1984,0,2448.48,1493.88,2444.73,2305.00,105.07,2410.07,1.02,YNG
877,F,10/18/1984,0,1505.59,1681.57,1576.40,1542.99,165.58,1708.57,0.91,LCA
877,M,4/3/1985,0,1094.09,1102.80,1100.78,1090.24,147.58,1237.82,0.87,GLE
877,M,11/23/1985,0,2519.80,1796.23,2519.60,2301.85,171.48,2473.33,1.02,ZHK
877,M,8/7/1986,0,1499.92,1372.60,1499.75,1521.64,175.98,1697.62,0.87,UHN
877,M,9/15/1986,0,687.72,457.87,686.27,617.10,152.08,769.18,0.87,0C3
877,M,9/29/1986,0,649.69,707.57,681.65,506.50,154.58,661.08,1.04,S0J
877,F,11/23/1987,0,1374.26,1586.65,1442.63,1175.56,175.98,1351.54,1.08,QLV
877,M,1/28/1988,0,354.66,363.08,362.08,199.81,152.08,351.89,1.05,JDN
877,M,11/9/1988,0,829.78,722.71,828.44,670.77,147.58,818.35,1.02,YNG
877,M,7/29/1989,0,482.21,856.99,505.77,345.99,154.58,500.57,1.02,YNG
877,F,11/7/1943,1,776.64,629.59,776.20,788.57,90.17,878.74,0.87,UHN
877,M,7/2/1946,1,561.04,615.70,587.37,426.03,157.08,583.11,1.01,W5X
877,M,12/24/1949,1,618.37,466.24,618.14,482.41,147.58,629.99,0.98,KON
877,M,4/17/1950,1,866.26,895.45,893.44,709.66,147.58,857.24,1.05,JDN
877,M,7/29/1951,1,914.19,667.77,911.66,822.27,81.17,903.44,1.01,W5X
877,M,2/16/1952,1,1728.26,1058.69,1727.65,1559.49,152.57,1712.06,1.01,W5X
877,M,12/6/1952,1,1358.03,1011.96,1352.14,1452.64,94.67,1547.31,0.87,0C3
877,M,1/2/1953,1,604.50,465.24,602.70,450.61,147.58,598.19,1.01,W5X
877,M,9/8/1953,1,1062.78,973.88,1062.24,1000.45,100.83,1101.28,0.96,MPY
877,M,6/23/1954,1,503.75,538.27,527.42,404.42,152.08,556.50,0.93,AUR
877,M,4/27/1955,1,1650.65,1938.34,1731.63,1395.52,227.98,1623.50,1.08,QLV
877,F,11/7/1955,1,1379.38,1593.89,1444.69,1130.37,232.78,1363.15,1.07,FKQ
877,M,12/12/1955,1,1462.49,1349.47,1459.52,1292.50,147.58,1440.08,1.02,YNG
877,M,2/2/1956,1,1209.57,645.94,1208.16,1027.13,165.58,1192.71,1.02,YNG
877,M,7/24/1956,1,989.00,794.12,987.09,864.52,109.57,974.09,1.02,YNG
877,M,4/15/1957,1,1772.14,1154.31,1770.26,1774.60,90.17,1864.77,0.95,R2I
877,M,1/6/1959,1,578.25,731.01,606.25,454.13,147.58,601.71,1.01,W5X
877,M,9/3/1959,1,476.09,377.90,476.01,323.56,147.58,471.14,1.02,YNG
877,M,12/20/1959,1,1014.22,850.02,1010.75,977.21,90.17,1067.38,0.94,CBY
877,F,6/24/1960,1,1036.72,541.26,1034.19,991.41,175.98,1167.39,0.87,0C3
877,F,12/21/1960,1,824.02,580.19,822.57,664.99,147.58,812.57,1.02,YNG
877,M,2/16/1961,1,18.94,33.80,19.88,18.54,0.00,18.54,1.07,FKQ
877,M,10/19/1961,1,3586.91,3828.30,3763.54,3817.90,272.68,4090.58,0.91,LCA
877,M,1/30/1962,1,788.43,644.75,786.08,601.06,175.98,777.04,1.02,YNG
877,M,2/24/1962,1,1437.54,2824.40,1508.17,1418.86,204.38,1623.24,0.92,KG4
877,F,3/19/1962,1,1030.14,1100.24,1079.73,824.93,190.88,1015.81,1.08,QLV
877,F,4/6/1962,1,596.88,710.87,625.62,517.65,147.58,665.23,0.92,LZA
877,F,6/30/1962,1,703.59,819.08,736.13,637.32,147.58,784.90,0.92,LZA
877,F,9/6/1962,1,1068.11,1074.28,1073.92,871.49,180.48,1051.97,1.03,YNT
877,F,5/4/1963,1,964.49,1332.33,1011.17,775.13,175.98,951.11,1.08,QLV
877,F,5/27/1963,1,408.77,432.40,428.10,245.93,175.98,421.91,1.03,YNT
877,F,7/15/1963,1,362.02,313.89,361.52,247.14,147.58,394.72,0.87,0C3
877,F,9/30/1963,1,1053.74,932.47,1053.05,928.28,147.58,1075.86,0.98,KON
877,F,1/18/1965,1,609.33,745.86,639.16,486.71,147.58,634.29,1.01,W5X
877,M,5/15/1965,1,815.12,979.21,852.78,700.88,105.07,805.95,1.07,BA2
877,M,5/25/1965,1,1963.18,2091.23,2058.27,2162.32,81.17,2243.49,0.91,LCA
877,M,12/12/1965,1,386.00,321.32,385.40,322.95,81.17,404.12,0.94,CBY
877,M,8/12/1966,1,758.90,551.78,755.96,626.81,147.58,774.39,0.97,QN5
877,M,1/7/1967,1,1398.47,1467.35,1462.18,1375.64,204.38,1580.02,0.91,LCA
877,F,3/15/1968,1,615.01,715.30,643.47,514.43,94.67,609.10,1.07,BA2
877,M,4/11/1968,1,573.47,347.19,572.37,485.52,152.08,637.60,0.87,0C3
877,M,9/9/1968,1,646.44,789.42,677.97,543.75,147.58,691.33,0.98,KON
877,M,9/22/1968,1,904.67,1023.15,947.51,824.17,147.58,971.75,0.97,QN5
877,M,2/2/1969,1,2098.28,1115.20,2091.66,1915.28,147.58,2062.86,1.02,YNG
877,M,2/28/1969,1,820.76,918.47,859.64,684.74,171.48,856.22,1.00,7F7
877,F,6/3/1969,1,494.27,520.50,518.44,342.48,147.58,490.06,1.08,4ZR
877,M,8/31/1969,1,584.54,662.95,612.27,489.40,90.17,579.57,1.07,BA2
877,M,9/1/1970,1,1069.09,786.68,1065.76,1076.83,81.17,1158.00,0.91,LCA
877,M,9/22/1970,1,1052.95,1091.73,1088.29,970.86,209.38,1180.24,0.91,D7G
877,F,12/14/1970,1,1831.74,1639.28,1827.65,1722.39,147.58,1869.97,0.98,KON
877,M,9/14/1971,1,1853.90,2235.61,1943.49,1675.65,146.97,1822.62,1.07,FKQ
877,M,10/10/1971,1,894.27,986.55,937.95,807.74,192.02,999.76,0.92,LZA
877,M,3/19/1972,1,636.05,445.34,634.65,562.67,147.58,710.25,0.87,0C3
877,F,4/11/1972,1,1630.75,1184.65,1625.67,1456.19,147.58,1603.77,1.02,YNG
877,F,8/21/1972,1,849.46,535.90,849.37,790.80,147.58,938.38,0.89,M3R
877,F,7/15/1973,1,1135.42,1407.60,1187.63,1027.88,189.98,1217.86,0.97,QN5
877,M,8/24/1973,1,754.05,856.75,790.58,665.52,175.98,841.50,0.92,LZA
877,M,8/30/1973,1,1015.36,1357.04,1064.03,971.32,171.48,1142.80,0.92,KG4
877,F,11/13/1973,1,639.28,504.92,638.89,618.31,90.17,708.48,0.89,M3R
877,F,12/21/1973,1,1015.67,1197.48,1064.38,966.81,175.98,1142.79,0.92,KG4
877,F,7/17/1974,1,1064.86,1208.23,1113.77,1000.45,175.98,1176.43,0.94,3MY
877,M,7/30/1974,1,509.61,362.76,508.76,355.83,147.58,503.41,1.02,YNG
877,F,9/16/1974,1,1427.68,1995.11,1498.82,1408.68,204.38,1613.06,0.92,KG4
877,F,1/15/1975,1,1123.13,851.92,1118.72,930.25,174.48,1104.73,1.02,YNG
877,F,5/19/1975,1,1421.28,854.39,1418.91,1314.43,174.48,1488.91,0.95,R2I
877,F,9/3/1975,1,1493.06,1423.31,1489.89,1357.82,204.38,1562.20,0.95,R2I
877,M,11/22/1975,1,1519.67,1940.43,1589.95,1300.55,195.58,1496.13,1.07,FKQ
877,F,12/17/1975,1,941.83,1037.92,987.61,734.39,204.15,938.54,1.07,BA2
877,M,2/26/1976,1,1229.43,1182.80,1225.58,1076.04,175.98,1252.02,0.98,KON
877,M,9/17/1976,1,708.56,742.00,739.68,527.34,171.48,698.82,1.08,QLV
877,M,1/17/1977,1,877.17,739.62,874.08,794.56,147.58,942.14,0.91,LCA
877,M,3/9/1977,1,764.52,657.28,763.05,696.55,157.08,853.63,0.87,UHN
877,M,6/22/1977,1,1403.97,908.23,1399.89,1446.68,147.58,1594.26,0.87,0C3
877,F,4/27/1978,1,624.35,719.58,655.15,516.30,175.98,692.28,0.93,AUR
877,F,7/17/1978,1,987.25,757.24,984.05,933.49,175.98,1109.47,0.87,0C3
877,M,5/17/1979,1,540.08,425.42,539.81,379.52,154.58,534.10,1.02,YNG
877,F,9/24/1979,1,1218.02,3363.87,1276.46,1204.31,147.58,1351.89,0.94,3MY
877,M,11/3/1979,1,1176.60,1508.39,1235.29,1022.28,139.27,1161.55,1.07,FKQ
877,M,12/4/1979,1,877.59,778.28,875.32,840.69,147.58,988.27,0.87,0C3
877,M,2/17/1980,1,1202.94,1001.54,1200.06,1177.83,180.48,1358.31,0.87,0C3
877,M,2/20/1980,1,538.66,509.56,538.52,385.15,147.58,532.73,1.02,YNG
877,F,4/1/1980,1,771.96,904.13,807.76,708.85,73.79,782.64,1.04,146
877,M,4/22/1980,1,1125.15,954.57,1121.60,969.44,175.98,1145.42,0.98,KON
877,M,6/3/1980,1,471.36,630.10,493.38,372.59,147.58,520.17,0.93,AUR
877,M,12/22/1980,1,1679.77,2174.84,1757.16,1507.11,204.38,1711.49,1.03,OUF
877,M,12/31/1980,1,640.60,679.52,672.37,515.14,152.08,667.22,1.01,W5X
877,M,1/19/1981,1,1436.86,828.76,1432.89,1468.63,161.58,1630.21,0.87,0C3
877,M,2/17/1981,1,423.68,382.00,422.51,317.60,147.58,465.18,0.87,0C3
877,F,7/6/1981,1,864.45,781.28,863.89,790.74,175.98,966.72,0.87,UHN
877,M,6/11/1982,1,1022.69,1088.03,1073.43,1085.22,81.17,1166.39,0.91,LCA
877,F,6/28/1982,1,691.33,457.13,690.80,569.02,152.08,721.10,0.95,R2I
877,M,11/4/1982,1,782.28,557.64,779.62,806.86,81.17,888.03,0.87,0C3
877,M,11/9/1982,1,985.57,919.12,981.82,881.33,175.98,1057.31,0.91,LCA
877,M,1/21/1983,1,403.52,394.97,402.62,294.62,147.58,442.20,0.87,0C3
877,M,2/13/1983,1,1021.63,679.43,1020.78,922.32,147.58,1069.90,0.95,R2I
877,M,2/28/1984,1,995.89,596.71,994.45,834.32,147.58,981.90,1.02,YNG
877,M,6/10/1984,1,933.83,788.43,931.63,763.57,156.58,920.15,1.02,YNG
877,F,8/13/1984,1,1153.72,1376.27,1209.14,1134.90,161.08,1295.98,0.92,LZA
877,M,9/18/1984,1,1990.77,2098.79,2089.43,2144.13,128.97,2273.10,0.91,LCA
877,F,10/5/1984,1,1016.76,934.36,1014.08,968.18,175.98,1144.16,0.87,0C3
877,F,1/15/1985,1,1152.93,1484.62,1209.23,1124.44,175.98,1300.42,0.92,KG4
877,F,2/20/1985,1,841.05,813.32,838.58,684.16,147.58,831.74,1.01,W5X
877,F,5/29/1985,1,587.53,643.71,615.41,452.85,171.48,624.33,0.98,0UZ
877,M,10/16/1985,1,897.83,639.77,896.33,765.62,171.48,937.10,0.95,R2I
877,F,12/15/1985,1,731.23,1041.38,765.15,672.08,147.58,819.66,0.92,KG4
877,F,6/8/1986,1,654.39,524.09,653.12,498.05,147.58,645.63,1.02,YNG
877,F,7/30/1986,1,760.39,554.88,757.68,595.15,156.58,751.73,1.01,W5X
877,F,8/7/1986,1,1246.56,1108.17,1242.48,1232.03,175.98,1408.01,0.87,0C3
877,M,1/24/1987,1,950.68,678.93,947.69,919.09,152.08,1071.17,0.87,0C3
877,M,2/27/1988,1,1129.70,1942.17,1182.15,1073.40,175.98,1249.38,0.94,3MY
877,F,6/1/1988,1,760.51,719.56,759.69,621.30,171.48,792.78,0.95,R2I
877,M,6/28/1991,1,646.96,585.57,645.55,575.26,147.58,722.84,0.87,0C3
877,M,10/20/1991,1,460.67,771.46,483.24,330.69,147.58,478.27,1.02,YNG
877,M,8/10/1945,2,470.04,632.82,492.73,337.91,175.98,513.89,0.94,3MY
877,M,8/15/1948,2,1870.62,2454.12,1961.33,1977.89,152.87,2130.76,0.91,LCA
877,M,5/20/1950,2,729.61,699.85,728.41,566.34,175.98,742.32,0.98,KON
877,M,1/17/1953,2,1797.16,1308.40,1791.79,1598.28,232.78,1831.06,0.98,KON
877,M,9/23/1953,2,3285.21,8346.75,3931.74,3155.71,81.17,3236.88,1.22,T9R
877,F,4/17/1954,2,459.29,357.55,457.83,358.40,147.58,505.98,0.87,0C3
877,F,2/1/1955,2,569.09,525.51,567.41,445.66,147.58,593.24,0.94,CBY
