state,county,year,practiceArea,injuryType,resultType,amount,is_verdict,log_amount,source,description
Georgia,,2024,Premises Liability,Other,verdict,29400000.0,1,17.196505266322514,TopVerdict,"Sexual assault at a hotel due to negligent supervision and hiring, involving a minor."
Oregon,,2024,Premises Liability,Other,verdict,29153000.0,1,17.18806841571905,TopVerdict,Utility company negligence caused a wildfire resulting in property damage and emotional distress.
California,,2024,Medical Malpractice,Traumatic Brain Injury,verdict,28724350.0,1,17.173255787884237,News,Failed intubation during throat surgery caused anoxic brain injury. Original verdict reduced to $9M by California MICRA cap.
Georgia,,2024,Car Accident,Wrongful Death,verdict,28000000.0,1,17.147715103853763,TopVerdict,Head-on collision caused wrongful death.
Texas,,2024,Truck Accident,Traumatic Brain Injury,settlement,28000000.0,0,17.147715103853763,TopVerdict,T-bone collision with a commercial truck caused traumatic brain injury due to gross negligence.
Michigan,,2024,Motorcycle Accident,Other,verdict,27512500.0,1,17.13015104116397,TopVerdict,Motorcyclist suffered amputation and permanent disability after a car vs. motorcycle collision.
California,,2024,Other,Spinal Cord Injury,settlement,25000000.0,0,17.034386422832473,TopVerdict,Excessive force by law enforcement resulted in paralysis from a gunshot wound.
Illinois,,2024,Other,Other,verdict,24400000.0,1,17.010093731247036,TopVerdict,Worker developed mesothelioma from asbestos and talc exposure through workplace product liability.
Illinois,,2024,Medical Malpractice,Traumatic Brain Injury,verdict,23070000.0,1,16.954043673496273,TopVerdict,Delayed childbirth caused cerebral palsy and brain injury to a newborn.
Michigan,,2024,Truck Accident,Traumatic Brain Injury,verdict,20075000.0,1,16.8149858676103,TopVerdict,"Truck struck a pedestrian due to negligent entrustment, causing brain injury, bone fractures, and spinal injury."
Nebraska,,2024,Truck Accident,Spinal Cord Injury,verdict,19607486.0,1,16.791422041057135,News,"Truck driver employed by a concrete company made an improper right turn, causing vehicle overturn and collision that partially severed the plaintiff's spinal cord."
Texas,,2024,Workplace Injury,Other,settlement,18650000.0,0,16.7413567576734,TopVerdict,"Worker fell due to negligent maintenance at a work premises, causing severe injuries."
New York,,2024,Medical Malpractice,Traumatic Brain Injury,settlement,18500000.0,0,16.733281344102608,News,$18.5 million settlement in a medical malpractice case in New York . The plaintiff sustained traumatic brain injury and was awarded damages.
Texas,,2024,Truck Accident,Other,settlement,17250000.0,0,16.663322759412655,TopVerdict,Head-on collision with a disconnected trailer caused amputation and permanent disability.
California,,2024,Car Accident,Other,settlement,17200000.0,0,16.660419999923214,TopVerdict,Emergency vehicle collision caused by government negligence in Los Angeles County.
Texas,,2024,Premises Liability,Soft Tissue Injury,verdict,17000000.0,1,16.648723960844016,News,Survivor of mass shooting sued restaurant that failed to prevent the shooter from leaving the premises. Verdict later overturned on appeal.
California,,2024,Truck Accident,Traumatic Brain Injury,settlement,16500000.0,0,16.61887099947687,TopVerdict,T-bone collision involving a truck caused traumatic brain injury due to negligent road maintenance in Modesto.
Washington,,2024,Bicycle Accident,Traumatic Brain Injury,verdict,16000000.0,1,16.588099342704055,News,"Cyclist struck while attempting to avoid a hazardous speed bump on a university campus, suffering a traumatic brain injury."
Ohio,Montgomery,2024,Car Accident,Wrongful Death,settlement,16000000.0,0,16.588099342704055,WDTN via Yahoo News,"Settlement in Montgomery County Common Pleas Court after an impaired driver rear-ended a pickup truck on I-70 near the Dayton airport, killing four people and seriously injuring a fifth."
Michigan,,2024,Truck Accident,Spinal Cord Injury,settlement,16000000.0,0,16.588099342704055,News,"Semi truck rear-ended a car, leaving a 25-year-old man with quadriplegic paralysis and spinal cord injury."
California,,2024,Car Accident,Spinal Cord Injury,settlement,15990000.0,0,16.587474147349223,TopVerdict,Rear-end collision caused paraplegia due to negligent supervision of a commercial vehicle.
California,,2024,Motorcycle Accident,Traumatic Brain Injury,settlement,15000000.0,0,16.52356082573315,TopVerdict,Motorcyclist suffered traumatic brain injury after collision with a commercial truck.
Illinois,,2024,Medical Malpractice,Wrongful Death,verdict,14087000.0,1,16.460763015229876,News,Mother at 33 weeks experienced placental abruption that was not properly managed. The child died at age four.
North Carolina,NC (statewide list),2024,Car Accident,Multiple Injuries,verdict,13787334.0,1,16.439260975110546,TopVerdict,"Impaired-driving head-on two-vehicle collision causing serious nonfatal injuries, with gross negligence at issue. Ranked No. 58 on TopVerdict's Top 100 Motor Vehicle Accident Verdicts in the United States in 2024."
Louisiana,,2024,Medical Malpractice,Wrongful Death,settlement,13500000.0,0,16.41820031748273,CourtListener,Medical Malpractice settlement of $13.5 million in Louisiana.
California,,2024,Truck Accident,Traumatic Brain Injury,settlement,12500000.0,0,16.341239282272525,TopVerdict,Truck collision caused traumatic brain injury due to gross negligence of the commercial driver.
Illinois,,2024,Car Accident,Spinal Cord Injury,verdict,12208790.0,1,16.317666823985345,News,"Tractor-trailer driver hit by pickup truck, developing a cervical syrinx that required multiple surgeries."
Illinois,,2024,Car Accident,Spinal Cord Injury,verdict,12000000.0,1,16.300417291085605,News,"Semi-truck driver rear-ended by pickup truck, resulting in a permanent cervical syrinx and lasting disability."
Florida,,2024,Truck Accident,Back Injury,verdict,12000000.0,1,16.300417291085605,News,"Verdict MEET YVETTE T. In 2024, a Philadelphia jury awarded $12 million to Yvette Torres, who suffered severe neck and back injuries after being struck by a commercial truck. Morgan & Morgan attorneys Alex Hyder, Clancy Boylan, and Hannah Molitoris fought for her justice. 5x Insurance Offer."
California,,2024,Pedestrian Accident,Traumatic Brain Injury,settlement,12000000.0,0,16.300417291085605,TopVerdict,"Pedestrian struck by a company vehicle, resulting in brain injury and bone fractures."
Texas,,2024,Truck Accident,Burns,verdict,12000000.0,1,16.300417291085605,CourtListener,Truck Accident jury verdict of $12 million in Texas.
California,,2024,Truck Accident,Other,settlement,11700000.0,0,16.275099485238066,TopVerdict,Highway rear-end collision involving a commercial truck caused severe injuries.
California,,2024,Premises Liability,Spinal Cord Injury,settlement,11500000.0,0,16.257857680289998,TopVerdict,"Pedestrian tripped and fell due to a dangerous condition at a retail premises, suffering spinal injury."
Ohio,,2024,Bus Accident,Wrongful Death,verdict,11151311.21,1,16.227067735941347,CourtListener,": Plaintiffs-Appellants, : No."
Pennsylvania,,2024,Other,Soft Tissue Injury,verdict,11000000.0,1,16.213405921671733,News,Accidental discharge of a Sig Sauer P320 handgun caused a gunshot wound to the plaintiff.
Ohio,Hamilton,2024,Bus Accident,Wrongful Death,settlement,10000000.0,0,16.118095750958314,WCPO Cincinnati,Settlement between the Southwest Ohio Regional Transit Authority and the estate of an 87-year-old woman struck and killed in a marked crosswalk by a Cincinnati Metro bus; the agreement also required new driver-training measures.
California,,2024,Pedestrian Accident,Spinal Cord Injury,settlement,10000000.0,0,16.118095750958314,TopVerdict,"Pedestrian struck by a vehicle, resulting in spinal injury and psychological harm."
New York,,2024,Medical Malpractice,Wrongful Death,verdict,9973001.0,1,16.11539219992545,CourtListener,"The jury awarded the plaintiff damages in the total sum of $9,973."
California,,2024,Bus Accident,Traumatic Brain Injury,settlement,9550000.0,0,16.072051817168948,TopVerdict,T-bone collision at a stop sign involving a bus caused traumatic brain injury.
Georgia,,2024,Medical Malpractice,Wrongful Death,verdict,9200000.0,1,16.034714150714915,CourtListener,"Following trial, the jury entered a verdict in Turner’s favor, awarding her approximately $."
Texas,,2024,Truck Accident,Wrongful Death,verdict,9000000.0,1,16.012735246411598,CourtListener,Truck Accident jury verdict of $9 million in Texas.
California,,2024,Bicycle Accident,Other,settlement,9000000.0,0,16.012735246411598,TopVerdict,Bicyclist injured due to negligent road maintenance by the city of San Francisco.
California,,2024,Car Accident,Broken Bones,settlement,8800000.0,0,15.990262393084793,TopVerdict,Head-on collision with an inattentive driver caused bone fractures.
Michigan,,2024,Medical Malpractice,Traumatic Brain Injury,verdict,8500000.0,1,15.955576839107596,News,"Undiagnosed kidney cancer spread to the brain, causing a traumatic brain injury."
Texas,,2024,Slip and Fall,Other,settlement,8250000.0,0,15.925723879522977,TopVerdict,Customer slipped and fell at a grocery store due to failure to maintain the premises.
New York,,2024,Medical Malpractice,Traumatic Brain Injury,verdict,8200000.0,1,15.919644834185693,News,"Emergency C-section delayed after signs of fetal distress, resulting in hypoxic-ischemic encephalopathy. Infant required CPR and intubation at birth."
Michigan,,2024,Medical Malpractice,Traumatic Brain Injury,verdict,8000000.0,1,15.894952224644102,News,Infant stopped breathing during skin-to-skin contact and developed HIE (hypoxic-ischemic encephalopathy) and cerebral palsy.
Texas,,2024,Premises Liability,Spinal Cord Injury,settlement,8000000.0,0,15.894952224644102,TopVerdict,Shooting victim suffered paraplegia due to negligent security at an apartment complex.
California,,2024,Other,Broken Bones,settlement,8000000.0,0,15.894952224644102,TopVerdict,Scooter rider suffered bone fractures and emotional distress after collision with a pipeline company vehicle.
Texas,,2024,Car Accident,Traumatic Brain Injury,settlement,7800000.0,0,15.86963441986494,TopVerdict,Rear-end collision caused by an impaired driver resulted in traumatic brain injury.
California,,2024,Bus Accident,Traumatic Brain Injury,verdict,7600000.0,1,15.843658936835498,News,"VERDICT Verdict $7.6 Million Pedestrian vs Business Premises, Mechanical Failure, Mild Traumatic Brain Injury, Contested Liability This workplace MTBI case was challenging as it wasn't easy to explain to the jury. The pedestrian employee, who had a history of multiple previous TBIs, was hit by a malfunctioning gate arm on a traffic control gate. Though the impact appeared minor, this."
California,,2024,Workplace Injury,Other,settlement,7250000.0,0,15.796512164761882,TopVerdict,Worker suffered amputation and permanent disability in a workplace accident.
California,,2024,Car Accident,Other,settlement,7000000.0,0,15.76142084987672,TopVerdict,Head-on collision with an emergency vehicle caused severe injuries.
California,,2024,Premises Liability,Traumatic Brain Injury,settlement,6950000.0,0,15.754252361425857,TopVerdict,Fall from height at a premises caused brain and spinal injuries.
Florida,,2024,Medical Malpractice,Wrongful Death,settlement,6534700.0,0,15.692637150359452,CourtListener,"Tamar, found Lawnwood was vicariously liable for those two physicians’ negligence, and found the personal representative was entitled to recover $6,534,700 in damages for the decedent’s estate."
